"campaign","identifier","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",60,0.0015022534,0.000866675,0.00051103,0.00440763,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",80,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",100,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_mean",,-2.1575427,0.392729,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_q05",,-28.751297,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_q25",,-13.799946,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_q50",,-3.3373211,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_q75",,8.1210439,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bound_q95",,27.81967,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",0,0.99649474,0.00132254,0.992782,0.998301,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",10,0.99499249,0.00157954,0.990807,0.997278,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",20,0.98497747,0.00272205,0.978636,0.989457,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",30,0.94541813,0.00508332,0.934573,0.954553,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",40,0.82473711,0.00850773,0.807443,0.840784,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",60,0.31647471,0.0104078,0.296445,0.337209,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",80,0.050075113,0.00488053,0.0413435,0.0605344,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","share_lower_ge_tau",100,0.0065097646,0.0017996,0.00380831,0.0111061,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_mean",,53.589143,0.352469,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_q05",,29.310468,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_q25",,43.703068,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_q50",,53.099049,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_q75",,62.730263,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bound_q95",,79.874172,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bias_md",,-11.641693,0.231345,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bias_sd_units",,-1.1269422,0.0223947,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","sd_emp",,10.330337,0.163501,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","se_mean",,10.752817,0.0106128,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","se_over_sd",,1.040897,0.0165065,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","cov1_upper",,0.72008012,0.0100466,0.699981,0.739334,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","cov2",,0.82223335,0.00855527,0.804851,0.838378,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","halfwidth_md",,21.075134,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","margin1_md",,17.68681,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bias_md",,0.20090461,0.270849,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bias_sd_units",,0.016598678,0.0223775,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","sd_emp",,12.103651,0.191567,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","se_mean",,12.179475,0.00996384,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","se_over_sd",,1.0062646,0.0159476,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","cov1_upper",,0.95543315,0.00461761,0.945475,0.963643,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","cov2",,0.95042564,0.00485734,0.940011,0.959111,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","halfwidth_md",,23.871772,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","margin1_md",,20.033454,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bias_md",,-4.2066541,0.246642,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bias_sd_units",,-0.38206071,0.0224008,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","sd_emp",,11.010433,0.174265,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","se_mean",,19.996564,0.0174729,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","se_over_sd",,1.8161468,0.0287883,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","cov1_upper",,0.99499249,0.00157954,0.990807,0.997278,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","cov2",,0.99849775,0.000866675,0.995592,0.999489,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","halfwidth_md",,39.192545,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","margin1_md",,32.891421,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bias_md",,-2.6589042,0.251567,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bias_sd_units",,-0.23678312,0.0224028,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","sd_emp",,11.229281,0.177728,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","se_mean",,10.586396,0.00884632,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","se_over_sd",,0.94274917,0.0149419,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","cov1_upper",,0.9098648,0.00640836,0.896505,0.921651,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","cov2",,0.92638958,0.00584356,0.9141,0.937042,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","halfwidth_md",,20.65565,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","margin1_md",,18.957324,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bias_md",,-2.66398,0.251338,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bias_sd_units",,-0.23745623,0.0224032,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","sd_emp",,11.218825,0.177563,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","se_mean",,10.616542,0.0115251,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","se_over_sd",,0.94631497,0.0150127,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","cov1_upper",,0.91136705,0.00635997,0.898099,0.923056,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","cov2",,0.92789184,0.00578831,0.915707,0.938434,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","halfwidth_md",,20.702476,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","margin1_md",,18.988621,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",0,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",10,0.0020030045,0.0010005,0.000779197,0.00513904,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",20,0.012518778,0.00248803,0.00849384,0.0184156,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",30,0.078617927,0.00602271,0.0676063,0.0912476,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",40,0.30295443,0.0102832,0.283194,0.323472,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",60,0.90385578,0.00659663,0.89014,0.91602,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",80,0.99849775,0.000866675,0.995592,0.999489,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","share_upper_le_tau",100,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_mean",,45.638366,0.250603,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_q05",,27.024402,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_q25",,38.032815,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_q50",,45.778164,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_q75",,53.251245,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","bound_q95",,64.167219,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",0,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",10,0.0020030045,0.0010005,0.000779197,0.00513904,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",20,0.011517276,0.00238765,0.00768678,0.0172235,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",30,0.085127692,0.00624492,0.0736702,0.0981782,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",40,0.29394091,0.0101944,0.274371,0.314302,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",60,0.87180771,0.00748087,0.856428,0.885759,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",80,0.99649474,0.00132254,0.992782,0.998301,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","share_upper_le_tau",100,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_mean",,46.489595,0.270816,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_q05",,27.275171,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_q25",,38.462588,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_q50",,46.557495,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_q75",,54.647315,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","oracle","bound_q95",,66.504365,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",0,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",10,0.0020030045,0.0010005,0.000779197,0.00513904,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",20,0.013019529,0.00253666,0.00890027,0.0190087,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",30,0.078617927,0.00602271,0.0676063,0.0912476,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",40,0.30696044,0.0103212,0.287118,0.327544,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",60,0.90435653,0.00658125,0.89067,0.91649,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",80,0.99849775,0.000866675,0.995592,0.999489,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","share_upper_le_tau",100,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_mean",,45.607069,0.252471,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_q05",,27.035224,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_q25",,37.949523,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_q50",,45.676496,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_q75",,53.349887,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","bound_q95",,64.121973,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",0,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",10,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",20,0.00050075113,0.000500626,8.84003e-05,0.0028311,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",30,0.0045067601,0.00149886,0.00237284,0.00854329,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",40,0.03555333,0.00414372,0.0282824,0.0446076,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",60,0.52028042,0.0111795,0.498351,0.542132,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",80,0.97045568,0.0037891,0.962078,0.977027,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","share_upper_le_tau",100,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_mean",,59.541166,0.243286,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_q05",,41.929505,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_q25",,52.245097,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_q50",,59.405435,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_q75",,66.941082,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","bound_q95",,77.887101,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",0,0.00050075113,0.000500626,8.84003e-05,0.0028311,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",10,0.0050075113,0.00157954,0.00272227,0.00919345,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",20,0.046569855,0.00471528,0.0381665,0.0567143,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",30,0.25137707,0.00970745,0.23284,0.270868,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",40,0.6239359,0.0108396,0.602472,0.644924,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",60,0.98898348,0.00233576,0.983376,0.992714,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",80,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","share_upper_le_tau",100,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_mean",,36.901517,0.230109,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_q05",,20.488393,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_q25",,29.976447,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_q50",,36.803339,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_q75",,43.803148,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","bound_q95",,54.081357,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","joint_coverage",,0.9108663,0.00637616,0.897568,0.922587,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","share_both_bounds",,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","cov_H",,0.96594892,0.00405839,0.957057,0.973051,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","cov_Hc",,0.94391587,0.0051487,0.932946,0.953181,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","margin_H_md",,59.134566,0.0980644,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf_s","margin_Hc_md",,22.294869,0.0329866,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","joint_coverage",,0.90936405,0.00642436,0.895974,0.921182,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","share_both_bounds",,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","cov_H",,0.96594892,0.00405839,0.957057,0.973051,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","cov_Hc",,0.94291437,0.00519171,0.931863,0.952265,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","margin_H_md",,59.134566,0.0980644,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","bonf","margin_Hc_md",,22.296029,0.0284989,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","joint_coverage",,0.84576865,0.00808208,0.829266,0.860944,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","share_both_bounds",,1,0,0.99808,1,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","cov_H",,0.93039559,0.0056946,0.918388,0.94075,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","cov_Hc",,0.91136705,0.00635997,0.898099,0.923056,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","margin_H_md",,49.854837,0.0828412,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","separate_s","margin_Hc_md",,18.988621,0.0284213,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","calibrated","gamma_mean_s",,0.02516024,8.48129e-06,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","calibrated","corr_s",,0.087892546,0.00124901,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","calibrated","gamma_mean",,0.025131698,7.79766e-06,,,1997,"21e48ee5"
"mddina","dina","md40 n700","joint","calibrated","corr",,0.090088151,0.00126747,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","mean_proposed_n",,4006.9619,52.5819,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","mean_size_hhat",,113.83525,0.789391,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","mean_true_positives",,44.924887,0.688375,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","sensitivity_mean",,0.18622409,0.00284322,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","ppv_mean",,0.3894518,0.00503558,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","mean_n_family",,4006.9619,52.5819,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","mean_admitted_n",,3202.7677,48.4742,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","share_size_larger_than_fs",,0.43737475,0.0111034,0.415753,0.459237,1996,"21e48ee5"
"mddina","dina","md40 n700","H","all","count_size_larger_than_fs",,873,,,,1996,"21e48ee5"
"mddina","dina","md40 n700","H","all","share_size_equal_than_fs",,0.04008016,0.00439038,0.0323216,0.0496056,1996,"21e48ee5"
"mddina","dina","md40 n700","H","all","count_size_equal_than_fs",,80,,,,1996,"21e48ee5"
"mddina","dina","md40 n700","H","all","share_size_smaller_than_fs",,0.52254509,0.0111802,0.50061,0.544393,1996,"21e48ee5"
"mddina","dina","md40 n700","H","all","count_size_smaller_than_fs",,1043,,,,1996,"21e48ee5"
"mdsgnb20","fs","md40 n700","H","all","declaration_rate",,0.9995,0.000499875,0.997173,0.999912,2000,"f528d188"
"mdsgnb20","fs","md40 n700","H","all","mean_n_sel",,117.9905,0.846826,,,1999,"f528d188"
"mdsgnb20","fs","md40 n700","H","all","sensitivity_mean",,0.20414191,0.00322774,,,1999,"f528d188"
"mdsgnb20","fs","md40 n700","H","all","ppv_mean",,0.41009499,0.00552929,,,1999,"f528d188"
"mdgrf","grf","md40 n700","H","all","declaration_rate",,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","all","mean_size_hhat",,116.333,0.919188,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","all","sensitivity_mean",,0.18728951,0.0028237,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","all","ppv_mean",,0.38630256,0.00482893,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","all","mean_n_family",,1354.5475,0.909326,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","all","mean_admitted_n",,711.3995,6.96902,,,2000,"432f69dc"
"mdsgnb20","fs","md40 n700","H","fld","cov1_lower",,0.93946973,0.00533361,0.928149,0.949104,1999,"f528d188"
"mdgrf","grf","md40 n700","H","fld","cov1_lower",,0.943,0.00518416,0.931964,0.952337,2000,"432f69dc"
"mdsgnb20","fs","md40 n700","Hc","fld_s","cov1_upper",,0.92796398,0.00578274,0.91579,0.938496,1999,"f528d188"
"mdgrf","grf","md40 n700","Hc","fld_s","cov1_upper",,0.931,0.00566741,0.919046,0.941302,2000,"432f69dc"
"mdsgnb20","fs","md40 n700","joint","bonf_s","joint_coverage",,0.92746373,0.00580122,0.915255,0.938033,1999,"f528d188"
"mdgrf","grf","md40 n700","joint","bonf_s","joint_coverage",,0.9345,0.00553217,0.922803,0.944531,2000,"432f69dc"
"mddina","dina","md40 n700","H","all","p_hat_mean",,0.075938307,0.00142738,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","all","p_hat_share_lt_05",,0.99749624,0.00111831,0.994152,0.99893,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","sd_btc_over_naive_se",,1.023958,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","lamsd_over_naive_se",,0.98452298,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","lamsd_over_naive_se",,0.9873266,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","all","all","secs_fit_mr_mean",,199.65535,2.98613,,,2000,"21e48ee5"
"mddina","dina","md40 n700","all","all","secs_field_mean",,88.035973,1.09799,,,1997,"21e48ee5"
"mddina","dina","md40 n700","all","all","secs_complement_mean",,12.55538,0.220541,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_b",,-0.23745623,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_r",,0.94631497,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_cov1",,0.91136705,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_cov1_ref",,0.90643105,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_cov2",,0.92789184,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld_s","display_cov2_ref",,0.9288815,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","display_b",,3.7051638,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","display_r",,1.4719472,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","display_cov1_ref",,0.09956641,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","display_cov2_ref",,0.20605096,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","display_b",,1.0916576,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","display_r",,1.7886582,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","display_cov1_ref",,0.96787372,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","display_cov2_ref",,0.99210967,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","display_b",,0.59578675,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","display_r",,1.2425843,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","display_cov1_ref",,0.92620301,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","display_cov2_ref",,0.96587109,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","display_b",,-1.1269422,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","display_r",,1.040897,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","display_cov1_ref",,0.72078701,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","naive","display_cov2_ref",,0.81865573,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","display_b",,-0.38206071,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","display_r",,1.8161468,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","display_cov1_ref",,0.99540944,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","mr","display_cov2_ref",,0.99921684,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","display_b",,-0.23678312,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","display_r",,0.94274917,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","display_cov1_ref",,0.90556028,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","Hc","fld","display_cov2_ref",,0.92785136,,,,1997,"21e48ee5"
