"campaign","identifier","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","sd_btc_over_naive_se",,0.9515165,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","lamsd_over_naive_se",,0.98028297,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","lamsd_over_naive_se",,0.98163918,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","all","all","secs_fit_mr_mean",,44.115135,0.095235,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","all","all","secs_field_mean",,26.252362,0.0667608,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","all","all","secs_complement_mean",,1.708402,0.00424689,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_b",,-0.2819034,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_r",,1.0168947,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov1",,0.92,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov1_ref",,0.91784779,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov2",,0.9435,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov2_ref",,0.94502191,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","display_b",,3.383055,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","display_r",,1.4731524,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","display_cov1_ref",,0.168544,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","display_cov2_ref",,0.31004271,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","display_b",,0.78384515,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","display_r",,1.6390029,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","display_cov1_ref",,0.97206669,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","display_cov2_ref",,0.99238798,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","display_b",,0.35661767,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","display_r",,1.1358305,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","display_cov1_ref",,0.93468946,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","display_cov2_ref",,0.96432813,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_b",,-1.3293828,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_r",,1.0843171,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_cov1_ref",,0.67514324,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_cov2_ref",,0.78666187,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_b",,-0.45526821,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_r",,1.9004004,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_cov1_ref",,0.99621435,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_cov2_ref",,0.99944664,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_b",,-0.28040558,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_r",,1.0132814,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_cov1_ref",,0.91717142,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_cov2_ref",,0.94424429,,,,2000,"15bee7cd"
"mdgrf","grf","md40 n700","H","all","declaration_rate",,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bias_md",,60.124491,0.391272,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bias_sd_units",,3.4496282,0.0224491,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","sd_emp",,17.429267,0.27565,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","se_mean",,25.228607,0.101213,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","se_over_sd",,1.4474852,0.0236175,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","cov1_lower",,0.0995,0.00669327,0.0871393,0.113396,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","cov2",,0.2355,0.00948788,0.217422,0.254592,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","halfwidth_md",,49.447161,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","margin1_md",,41.497366,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bias_md",,0.059969248,0.387847,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bias_sd_units",,0.0034574274,0.0223607,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","sd_emp",,17.345049,0.274318,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","se_mean",,16.770311,0.0204607,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","se_over_sd",,0.96686443,0.0153367,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","cov1_lower",,0.941,0.00526873,0.929803,0.950506,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","cov2",,0.943,0.00518416,0.931964,0.952337,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","halfwidth_md",,32.869809,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","margin1_md",,27.584707,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bias_md",,15.787314,0.446885,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bias_sd_units",,0.79018378,0.0223674,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","sd_emp",,19.979294,0.315979,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","se_mean",,31.700148,0.114333,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","se_over_sd",,1.5866501,0.0257377,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","cov1_lower",,0.967,0.00399443,0.958232,0.973977,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","cov2",,0.9885,0.00238409,0.982802,0.992325,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","halfwidth_md",,62.131149,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","margin1_md",,52.142104,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bias_md",,7.5957876,0.478404,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bias_sd_units",,0.35471305,0.0223408,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","sd_emp",,21.413894,0.338668,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","se_mean",,24.601152,0.0390988,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","se_over_sd",,1.1488407,0.0182608,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","cov1_lower",,0.943,0.00518416,0.931964,0.952337,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","cov2",,0.967,0.00399443,0.958232,0.973977,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","halfwidth_md",,48.201418,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","margin1_md",,50.633718,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",0,0.39,0.0109064,0.368854,0.411568,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",10,0.241,0.00956345,0.222764,0.260229,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",20,0.1235,0.00735689,0.109798,0.138645,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",30,0.0645,0.00549271,0.0545473,0.0761224,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",40,0.0315,0.00390562,0.024698,0.0400982,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",60,0.01,0.00222486,0.00648277,0.0153959,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",80,0.0015,0.000865376,0.000510264,0.00440103,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","share_lower_ge_tau",100,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_mean",,-3.3079303,0.471093,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_q05",,-35.358377,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_q25",,-16.904824,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_q50",,-4.9961124,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_q75",,9.3064716,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","fld","bound_q95",,33.984762,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",0,0.763,0.00950871,0.74387,0.781121,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",10,0.552,0.0111197,0.530127,0.573674,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",20,0.3215,0.0104436,0.30139,0.342295,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",30,0.1645,0.00828975,0.148898,0.181388,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",40,0.059,0.00526873,0.0494942,0.0701966,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",60,0.0035,0.00132056,0.00169643,0.0072072,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",80,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","share_lower_ge_tau",100,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_mean",,12.475263,0.389465,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_q05",,-15.496423,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_q25",,0.80374705,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_q50",,12.033594,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_q75",,23.953978,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","oracle","bound_q95",,41.495454,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",0,0.3775,0.0108396,0.356509,0.398961,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",10,0.19,0.00877211,0.173407,0.207781,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",20,0.0905,0.00641521,0.078699,0.103871,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",30,0.0395,0.00435544,0.0318089,0.0489567,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",40,0.017,0.00289059,0.0121907,0.0236612,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",60,0.0015,0.000865376,0.000510264,0.00440103,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",80,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","share_lower_ge_tau",100,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_mean",,-4.8163162,0.418282,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_q05",,-33.976756,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_q25",,-16.914622,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_q50",,-5.4347785,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_q75",,6.3945477,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","mr","bound_q95",,27.56462,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",0,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",10,0.997,0.00122291,0.99347,0.998624,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",20,0.981,0.00305279,0.97403,0.986126,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",30,0.918,0.00613498,0.905159,0.929238,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",40,0.7475,0.00971452,0.727998,0.766053,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",60,0.232,0.00943864,0.214025,0.251003,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",80,0.0385,0.00430219,0.0309143,0.0478551,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","share_lower_ge_tau",100,0.007,0.00186427,0.00417435,0.0117159,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_mean",,50.165599,0.350846,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_q05",,26.166627,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_q25",,39.936382,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_q50",,49.444679,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_q75",,59.142062,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","H","naive","bound_q95",,77.482192,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","bias_md",,-11.223921,0.230314,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","bias_sd_units",,-1.0890908,0.0223481,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","sd_emp",,10.305772,0.162989,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","se_mean",,10.782703,0.0120635,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","se_over_sd",,1.0462781,0.0165886,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","cov1_upper",,0.7445,0.00975243,0.724929,0.763133,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","cov2",,0.8305,0.00838957,0.813427,0.846306,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","halfwidth_md",,21.13371,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","margin1_md",,17.735969,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bias_md",,0.16619705,0.27122,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bias_sd_units",,0.013702098,0.0223607,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","sd_emp",,12.129314,0.191829,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","se_mean",,12.179035,0.009958,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","se_over_sd",,1.0040992,0.0159014,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","cov1_upper",,0.9545,0.00465992,0.944463,0.962795,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","cov2",,0.9495,0.00489641,0.939012,0.958265,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","halfwidth_md",,23.870909,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","margin1_md",,20.03273,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bias_md",,-3.5849343,0.236019,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bias_sd_units",,-0.33939542,0.0223446,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","sd_emp",,10.562707,0.167053,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","se_mean",,19.949503,0.0178824,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","se_over_sd",,1.8886734,0.029918,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","cov1_upper",,0.9955,0.00149662,0.991469,0.997631,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","cov2",,0.999,0.000706753,0.996361,0.999726,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","halfwidth_md",,39.100307,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","margin1_md",,32.814012,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bias_md",,-1.9868021,0.239376,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bias_sd_units",,-0.18543159,0.0223413,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","sd_emp",,10.714475,0.169453,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","se_mean",,10.604795,0.0088992,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","se_over_sd",,0.9897634,0.0156755,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","cov1_upper",,0.929,0.00574278,0.916903,0.939452,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","cov2",,0.945,0.00509779,0.934129,0.954165,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","halfwidth_md",,20.685808,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","margin1_md",,19.041667,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bias_md",,-1.9969691,0.23911,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bias_sd_units",,-0.18659298,0.022342,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","sd_emp",,10.702274,0.16926,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","se_mean",,10.637068,0.0127692,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","se_over_sd",,0.99390731,0.0157642,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","cov1_upper",,0.931,0.00566741,0.919046,0.941302,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","cov2",,0.947,0.00500954,0.936297,0.95599,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","halfwidth_md",,20.741855,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","margin1_md",,19.06069,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",10,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",20,0.0075,0.00192922,0.00455038,0.0123379,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",30,0.0555,0.00511956,0.0462914,0.0664128,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",40,0.2785,0.0100234,0.259293,0.298556,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",60,0.895,0.00685474,0.880799,0.907686,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",80,0.9985,0.000865376,0.995599,0.99949,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","share_upper_le_tau",100,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_mean",,46.346651,0.2393,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_q05",,29.34002,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_q25",,39.077886,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_q50",,46.055581,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_q75",,53.720845,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld_s","bound_q95",,63.777691,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",10,0.002,0.000998999,0.000778027,0.00513135,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",20,0.012,0.00243475,0.00807715,0.0177939,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",30,0.0865,0.00628561,0.0749594,0.099626,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",40,0.295,0.0101974,0.275422,0.315364,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",60,0.872,0.00747048,0.856642,0.885932,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",80,0.9965,0.00132056,0.992793,0.998304,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","share_upper_le_tau",100,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_mean",,46.454163,0.271223,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_q05",,27.191063,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_q25",,38.43342,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_q50",,46.547955,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_q75",,54.61846,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","oracle","bound_q95",,66.501268,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",10,0.001,0.000706753,0.000274279,0.00363893,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",20,0.0075,0.00192922,0.00455038,0.0123379,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",30,0.055,0.00509779,0.0458348,0.0658714,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",40,0.2715,0.00994454,0.252461,0.291415,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",60,0.894,0.00688346,0.879745,0.906744,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",80,0.999,0.000706753,0.996361,0.999726,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","share_upper_le_tau",100,1,0,0.998083,1,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_mean",,46.327627,0.240988,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_q05",,28.812537,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_q25",,39.015821,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_q50",,46.118537,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_q75",,53.752825,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","fld","bound_q95",,64.086693,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",10,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",20,0,0,1.0842e-19,0.00191705,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",30,0.004,0.00141138,0.00202825,0.00787346,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",40,0.0275,0.00365676,0.0211885,0.0356231,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",60,0.501,0.0111803,0.479106,0.52289,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",80,0.969,0.0038755,0.960459,0.975743,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","share_upper_le_tau",100,0.9995,0.000499875,0.997173,0.999912,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_mean",,60.099972,0.23623,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_q05",,43.283286,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_q25",,53.187768,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_q50",,59.962645,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_q75",,67.283035,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","mr","bound_q95",,77.647732,,,,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",0,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",10,0.0065,0.00179691,0.0038026,0.0110895,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",20,0.0435,0.00456113,0.0354013,0.053349,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",30,0.231,0.00942441,0.213055,0.249977,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",40,0.609,0.0109114,0.587425,0.630158,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",60,0.988,0.00243475,0.982206,0.991923,2000,"432f69dc"
"mdgrf","grf","md40 n700","Hc","naive","share_upper_le_tau",80,1,0,0.998083,1,2000,"432f69dc"
