"sim","seed","errored","error_msg","any.H","size.H","sg.def","p.cens","n_candidates_total","n_passed","hr.itt","warnings","seconds"
637,8317588,FALSE,NA,0,0,"",0.607871720116618,70,0,0.713143661155125,"",3.90800000000002
638,8317589,FALSE,NA,1,102,"{age <= 46} & {pgr <= 25}",0.572886297376093,161,4,0.786817988498396,"",4.76600000000002
639,8317590,FALSE,NA,0,0,"",0.542274052478134,85,0,0.710681311520661,"",4.18399999999997
640,8317591,FALSE,NA,1,165,"{size <= 20} & {er <= 325}",0.556851311953353,170,3,0.754381613993938,"",4.87199999999996
641,8317592,FALSE,NA,0,0,"",0.590379008746356,51,0,0.757110991054895,"",4.05900000000003
642,8317593,FALSE,NA,0,0,"",0.572886297376093,52,0,0.63573039754867,"",3.90999999999997
643,8317594,FALSE,NA,0,0,"",0.584548104956268,17,0,0.644820841663833,"",3.27300000000002
644,8317595,FALSE,NA,0,0,"",0.606413994169096,28,0,0.695254801391288,"",3.985
645,8317596,FALSE,NA,0,0,"",0.556851311953353,68,0,0.722240749156845,"",3.941
646,8317597,FALSE,NA,1,75,"{pgr <= 11} & {nodes <= 3}",0.553935860058309,107,2,0.772277968120813,"",4.65
647,8317598,FALSE,NA,0,0,"",0.571428571428571,92,0,0.697381404480756,"",3.857
648,8317599,FALSE,NA,0,0,"",0.575801749271137,42,0,0.67459003813355,"",3.734
649,8317600,FALSE,NA,1,209,"!{pgr <= 29} & {size <= 25}",0.593294460641399,456,9,0.901453613659949,"",7.713
650,8317601,FALSE,NA,1,146,"!{pgr <= 26} & !{nodes <= 3}",0.591836734693878,165,2,0.733087945867663,"",4.851
651,8317602,FALSE,NA,0,0,"",0.571428571428571,29,0,0.630932101915358,"",3.578
652,8317603,FALSE,NA,1,62,"!{er <= 155} & !{size <= 25}",0.581632653061224,124,5,0.775605127268082,"",4.132
653,8317604,FALSE,NA,1,124,"{er <= 109} & !{er <= 51}",0.603498542274052,109,2,0.768951225643223,"",4.435
654,8317605,FALSE,NA,0,0,"",0.564139941690962,82,0,0.694758153362934,"",4.026
655,8317606,FALSE,NA,0,0,"",0.62536443148688,29,0,0.610445377761425,"",3.581
656,8317607,FALSE,NA,0,0,"",0.571428571428571,64,0,0.671666913186112,"",3.989
657,8317608,FALSE,NA,0,0,"",0.571428571428571,64,0,0.708187517138978,"",4.17299999999999
658,8317609,FALSE,NA,0,0,"",0.552478134110787,25,0,0.635576405062494,"",3.889
659,8317610,FALSE,NA,0,0,"",0.569970845481049,29,0,0.672197136561274,"",3.45999999999999
660,8317611,FALSE,NA,1,91,"{size <= 20} & !{meno}",0.574344023323615,218,1,0.7950951611207,"",5.327
661,8317612,FALSE,NA,0,0,"",0.604956268221574,39,0,0.628619033694882,"",3.64399999999999
662,8317613,FALSE,NA,0,0,"",0.607871720116618,61,0,0.652088145999958,"",3.673
663,8317614,FALSE,NA,0,0,"",0.594752186588921,7,0,0.513491641782752,"",3.441
664,8317615,FALSE,NA,1,102,"{er <= 16} & !{pgr <= 10}",0.583090379008746,111,1,0.698226864869681,"",4.255
665,8317616,FALSE,NA,1,89,"{age <= 53} & {er <= 3}",0.540816326530612,139,1,0.738229846424021,"",4.47699999999999
666,8317617,FALSE,NA,0,0,"",0.553935860058309,79,0,0.696881448889614,"",4.003
667,8317618,FALSE,NA,1,85,"!{pgr <= 180} & !{nodes <= 1}",0.542274052478134,98,1,0.726773720237712,"",4.40900000000001
668,8317619,FALSE,NA,0,0,"",0.572886297376093,21,0,0.642484139493556,"",3.375
669,8317620,FALSE,NA,1,189,"{er <= 24} & !{er <= 2}",0.568513119533528,112,3,0.693990091419205,"",4.172
670,8317621,FALSE,NA,0,0,"",0.540816326530612,97,0,0.777532577250113,"",4.39200000000001
671,8317622,FALSE,NA,0,0,"",0.584548104956268,85,0,0.74775938228506,"",3.839
672,8317623,FALSE,NA,0,0,"",0.543731778425656,31,0,0.639440734942883,"",3.38799999999999
673,8317624,FALSE,NA,0,0,"",0.559766763848397,121,0,0.761550628478092,"",4.392
674,8317625,FALSE,NA,0,0,"",0.561224489795918,3,0,0.614686071772696,"",3.63700000000001
675,8317626,FALSE,NA,1,101,"{pgr <= 7} & !{size <= 29.6}",0.578717201166181,109,2,0.690405993370651,"",4.11600000000001
676,8317627,FALSE,NA,0,0,"",0.584548104956268,138,0,0.798598275218186,"",4.62899999999999
677,8317628,FALSE,NA,1,62,"{pgr <= 18} & !{er <= 36}",0.556851311953353,77,1,0.724922438822978,"",3.95599999999999
678,8317629,FALSE,NA,1,79,"{er <= 4} & {nodes <= 3}",0.564139941690962,69,2,0.701787489263244,"",3.93299999999999
679,8317630,FALSE,NA,1,83,"{pgr <= 0}",0.575801749271137,94,11,0.759601180160374,"",3.98500000000001
680,8317631,FALSE,NA,0,0,"",0.581632653061224,27,0,0.672740419600499,"",3.58699999999999
681,8317632,FALSE,NA,1,69,"!{meno} & {pgr <= 8}",0.534985422740525,82,1,0.712176449308837,"",4.035
682,8317633,FALSE,NA,0,0,"",0.594752186588921,29,0,0.644025744646906,"",3.822
683,8317634,FALSE,NA,0,0,"",0.594752186588921,6,0,0.527423211339972,"",3.476
684,8317635,FALSE,NA,0,0,"",0.594752186588921,103,0,0.732376951997836,"",4.114
685,8317636,FALSE,NA,0,0,"",0.580174927113703,25,0,0.631908728601591,"",3.88
686,8317637,FALSE,NA,1,122,"{age <= 46} & !{grade3}",0.600583090379009,285,7,0.805744095357184,"",5.98500000000001
687,8317638,FALSE,NA,1,108,"!{age <= 61} & !{er <= 29}",0.571428571428571,296,7,0.872191142395963,"",5.79899999999998
688,8317639,FALSE,NA,0,0,"",0.556851311953353,74,0,0.723523159950815,"",4.05800000000002
689,8317640,FALSE,NA,1,102,"!{nodes <= 5} & !{er <= 29}",0.613702623906706,133,6,0.691930312283871,"",4.965
690,8317641,FALSE,NA,0,0,"",0.629737609329446,20,0,0.571673419029621,"",3.33699999999999
691,8317642,FALSE,NA,1,119,"{er <= 15} & !{size <= 29}",0.577259475218659,257,2,0.766271312231136,"",5.39500000000001
692,8317643,FALSE,NA,0,0,"",0.581632653061224,47,0,0.770027266798949,"",3.84999999999999
693,8317644,FALSE,NA,0,0,"",0.588921282798834,86,0,0.772203037575692,"",4.36699999999999
694,8317645,FALSE,NA,0,0,"",0.580174927113703,15,0,0.569170093946492,"",3.786
695,8317646,FALSE,NA,0,0,"",0.578717201166181,86,0,0.773968682512311,"",4.28100000000001
696,8317647,FALSE,NA,1,95,"{age <= 46} & !{size <= 25}",0.565597667638484,70,1,0.674525155922535,"",3.75299999999999
697,8317648,FALSE,NA,0,0,"",0.575801749271137,18,0,0.672460297637803,"",3.65300000000002
698,8317649,FALSE,NA,0,0,"",0.564139941690962,15,0,0.649956762510644,"",3.5
699,8317650,FALSE,NA,0,0,"",0.578717201166181,105,0,0.768697098068189,"",4.55499999999998
700,8317651,FALSE,NA,0,0,"",0.588921282798834,136,0,0.809300089805078,"",4.56800000000001
701,8317652,FALSE,NA,0,0,"",0.553935860058309,8,0,0.648288044248784,"",3.41399999999999
702,8317653,FALSE,NA,1,144,"!{size <= 29} & {nodes <= 4.8}",0.612244897959184,143,2,0.737323091267928,"",4.715
703,8317654,FALSE,NA,1,113,"!{size <= 35} & !{age <= 46}",0.561224489795918,179,5,0.779003963979846,"",5.35399999999998
704,8317655,FALSE,NA,1,102,"{age <= 46} & {nodes <= 3}",0.574344023323615,387,5,0.875033518925359,"",6.58699999999999
705,8317656,FALSE,NA,0,0,"",0.569970845481049,71,0,0.689090939583535,"",3.923
706,8317657,FALSE,NA,1,104,"{meno} & !{pgr <= 130}",0.593294460641399,115,1,0.762370930195685,"",4.21499999999997
707,8317658,FALSE,NA,0,0,"",0.581632653061224,19,0,0.556154865800154,"",3.59400000000005
708,8317659,FALSE,NA,0,0,"",0.583090379008746,15,0,0.605648857999816,"",3.13499999999999
709,8317660,FALSE,NA,0,0,"",0.567055393586006,38,0,0.682448261718827,"",3.63999999999999
710,8317661,FALSE,NA,1,124,"!{age <= 52} & !{size <= 29}",0.548104956268222,182,1,0.844523828027305,"",5.08100000000002
711,8317662,FALSE,NA,1,124,"{nodes <= 1} & {er <= 96}",0.529154518950437,336,9,0.88170547612967,"",6.10199999999998
712,8317663,FALSE,NA,1,94,"!{pgr <= 73} & !{nodes <= 3}",0.575801749271137,123,1,0.799170397122853,"",4.42099999999999
713,8317664,FALSE,NA,1,67,"{pgr <= 82} & !{pgr <= 54}",0.571428571428571,34,1,0.607161407988343,"",3.255
714,8317665,FALSE,NA,0,0,"",0.580174927113703,43,0,0.70551122160604,"",3.76800000000003
715,8317666,FALSE,NA,0,0,"",0.574344023323615,13,0,0.693786445812867,"",4.276
716,8317667,FALSE,NA,1,125,"{size <= 20} & !{pgr <= 16}",0.575801749271137,136,7,0.686953400305066,"",4.757
717,8317668,FALSE,NA,0,0,"",0.561224489795918,34,0,0.645766398785051,"",3.45
718,8317669,FALSE,NA,0,0,"",0.558309037900875,176,0,0.834169194731355,"",5.04
719,8317670,FALSE,NA,1,61,"{size <= 35} & {er <= 0}",0.596209912536443,90,1,0.807306581190631,"",4.18
720,8317671,FALSE,NA,0,0,"",0.575801749271137,27,0,0.685045839820169,"",3.913
721,8317672,FALSE,NA,0,0,"",0.559766763848397,71,0,0.703725147688667,"",3.743
722,8317673,FALSE,NA,0,0,"",0.555393586005831,48,0,0.750576872583645,"",3.964
723,8317674,FALSE,NA,0,0,"",0.568513119533528,55,0,0.644915643250204,"",3.764
724,8317675,FALSE,NA,0,0,"",0.600583090379009,17,0,0.614244102259058,"",3.723
725,8317676,FALSE,NA,1,112,"{age <= 53} & !{nodes <= 5}",0.556851311953353,164,1,0.734952024436862,"",4.8
726,8317677,FALSE,NA,0,0,"",0.556851311953353,21,0,0.655777150745443,"",3.627
727,8317678,FALSE,NA,0,0,"",0.564139941690962,128,0,0.74110770477617,"",4.572
728,8317679,FALSE,NA,1,65,"{size <= 20} & !{nodes <= 3}",0.616618075801749,57,1,0.637112530667257,"",3.884
729,8317680,FALSE,NA,0,0,"",0.536443148688047,105,0,0.642513031406545,"",4.434
730,8317681,FALSE,NA,0,0,"",0.568513119533528,6,0,0.56583341706196,"",3.539
731,8317682,FALSE,NA,0,0,"",0.568513119533528,24,0,0.606554931934518,"",3.685
732,8317683,FALSE,NA,1,171,"!{er <= 86} & !{pgr <= 13}",0.559766763848397,202,6,0.745971264428164,"",5.06699999999999
733,8317684,FALSE,NA,0,0,"",0.575801749271137,84,0,0.734742666732155,"",4.03
734,8317685,FALSE,NA,1,61,"!{er <= 25} & {er <= 38}",0.567055393586006,164,2,0.835662583825141,"",4.60799999999999
735,8317686,FALSE,NA,1,75,"!{nodes <= 3} & {er <= 4}",0.574344023323615,123,2,0.743346231235846,"",4.754
736,8317687,FALSE,NA,1,72,"{grade3} & !{er <= 8}",0.549562682215743,87,1,0.732689486500604,"",3.899
737,8317688,FALSE,NA,0,0,"",0.561224489795918,22,0,0.683221640930034,"",3.614
738,8317689,FALSE,NA,1,180,"{nodes <= 3} & {pgr <= 43}",0.52332361516035,230,5,0.851892323982453,"",5.598
739,8317690,FALSE,NA,0,0,"",0.603498542274052,37,0,0.619647134513955,"",3.747
740,8317691,FALSE,NA,0,0,"",0.594752186588921,39,0,0.663580098657158,"",3.78700000000001
741,8317692,FALSE,NA,1,189,"{nodes <= 3} & {age <= 53}",0.572886297376093,203,4,0.795969935300196,"",5.167
742,8317693,FALSE,NA,0,0,"",0.56268221574344,49,0,0.705231323804099,"",3.848
743,8317694,FALSE,NA,0,0,"",0.530612244897959,37,0,0.720362006529693,"",3.812
744,8317695,FALSE,NA,0,0,"",0.596209912536443,96,0,0.74245512624097,"",4.214
745,8317696,FALSE,NA,0,0,"",0.600583090379009,29,0,0.64494850842196,"",3.479
746,8317697,FALSE,NA,1,112,"!{size <= 35} & !{age <= 46}",0.603498542274052,187,7,0.819036222425792,"",4.797
747,8317698,FALSE,NA,0,0,"",0.553935860058309,239,0,0.798547861685555,"",5.429
748,8317699,FALSE,NA,0,0,"",0.575801749271137,41,0,0.657412618071554,"",3.65799999999999
749,8317700,FALSE,NA,0,0,"",0.564139941690962,108,0,0.737238521560433,"",4.24600000000001
750,8317701,FALSE,NA,0,0,"",0.575801749271137,13,0,0.553852836231077,"",3.376
751,8317702,FALSE,NA,0,0,"",0.551020408163265,137,0,0.742098875799824,"",4.57100000000003
752,8317703,FALSE,NA,0,0,"",0.590379008746356,192,0,0.849168478872628,"",5.37800000000001
753,8317704,FALSE,NA,0,0,"",0.578717201166181,49,0,0.630540798682425,"",3.97799999999998
754,8317705,FALSE,NA,1,77,"{grade3} & {size <= 29}",0.56268221574344,117,2,0.77970536921135,"",4.12200000000001
755,8317706,FALSE,NA,0,0,"",0.556851311953353,11,0,0.615307697103118,"",3.26499999999999
756,8317707,FALSE,NA,0,0,"",0.58600583090379,54,0,0.72930226140721,"",4.03300000000002
757,8317708,FALSE,NA,0,0,"",0.551020408163265,23,0,0.536072617000169,"",3.78899999999999
758,8317709,FALSE,NA,0,0,"",0.558309037900875,30,0,0.639123566530495,"",3.78200000000001
759,8317710,FALSE,NA,0,0,"",0.549562682215743,57,0,0.648095511869875,"",3.97800000000001
760,8317711,FALSE,NA,0,0,"",0.569970845481049,37,0,0.724136713552625,"",4.126
761,8317712,FALSE,NA,0,0,"",0.572886297376093,108,0,0.728441973274217,"",4.398
762,8317713,FALSE,NA,1,109,"{age <= 46} & {er <= 27}",0.574344023323615,281,14,0.823718405433446,"",5.86799999999999
763,8317714,FALSE,NA,0,0,"",0.584548104956268,57,0,0.732214128463716,"",3.69900000000001
764,8317715,FALSE,NA,1,132,"{pgr <= 8} & !{er <= 0}",0.532069970845481,249,8,0.827415707214565,"",5.76600000000002
765,8317716,FALSE,NA,0,0,"",0.552478134110787,90,0,0.697564816894947,"",4.107
766,8317717,FALSE,NA,0,0,"",0.569970845481049,42,0,0.573576625111455,"",4.095
767,8317718,FALSE,NA,0,0,"",0.575801749271137,13,0,0.647123770809816,"",3.31199999999998
768,8317719,FALSE,NA,0,0,"",0.564139941690962,56,0,0.721438820570096,"",3.803
769,8317720,FALSE,NA,1,88,"{age <= 46} & {er <= 14}",0.615160349854227,117,2,0.72564698456235,"",4.38
770,8317721,FALSE,NA,0,0,"",0.578717201166181,67,0,0.762240833153538,"",3.90800000000002
771,8317722,FALSE,NA,0,0,"",0.593294460641399,36,0,0.671577824728814,"",3.756
772,8317723,FALSE,NA,0,0,"",0.583090379008746,94,0,0.685691567871189,"",3.702
773,8317724,FALSE,NA,0,0,"",0.567055393586006,28,0,0.702371483865029,"",3.565
774,8317725,FALSE,NA,0,0,"",0.561224489795918,119,0,0.706648309290583,"",4.31899999999999
775,8317726,FALSE,NA,0,0,"",0.564139941690962,39,0,0.618618688777879,"",3.74200000000002
776,8317727,FALSE,NA,0,0,"",0.537900874635568,41,0,0.663998992773209,"",3.84299999999996
777,8317728,FALSE,NA,0,0,"",0.575801749271137,4,0,0.569740600417845,"",3.32299999999998
778,8317729,FALSE,NA,0,0,"",0.580174927113703,87,0,0.738286954042342,"",4.00599999999997
779,8317730,FALSE,NA,0,0,"",0.606413994169096,17,0,0.580044823914625,"",3.25199999999995
780,8317731,FALSE,NA,0,0,"",0.578717201166181,29,0,0.595529411642709,"",3.964
781,8317732,FALSE,NA,0,0,"",0.559766763848397,16,0,0.696264646182448,"",3.58699999999999
782,8317733,FALSE,NA,0,0,"",0.575801749271137,73,0,0.727414783604825,"",3.97199999999998
783,8317734,FALSE,NA,0,0,"",0.542274052478134,1,0,0.562007785726003,"",3.59899999999999
784,8317735,FALSE,NA,1,124,"!{pgr <= 88} & {pgr <= 214}",0.549562682215743,150,1,0.796309350187137,"",4.58699999999999
785,8317736,FALSE,NA,0,0,"",0.561224489795918,35,0,0.646509479513803,"",3.66000000000003
786,8317737,FALSE,NA,0,0,"",0.594752186588921,31,0,0.700429431097228,"",3.43400000000003
787,8317738,FALSE,NA,1,78,"{grade3} & {nodes <= 3}",0.568513119533528,398,9,0.91311003359179,"",7.455
788,8317739,FALSE,NA,1,64,"!{grade3} & {er <= 3}",0.559766763848397,187,1,0.831898764484281,"",5.076
789,8317740,FALSE,NA,1,63,"!{nodes <= 7} & {size <= 25}",0.578717201166181,170,1,0.764883132433215,"",4.92
790,8317741,FALSE,NA,0,0,"",0.619533527696793,7,0,0.572737666316401,"",3.028
791,8317742,FALSE,NA,1,66,"{grade3} & !{nodes <= 3}",0.628279883381924,209,1,0.810133927222339,"",5.241
792,8317743,FALSE,NA,0,0,"",0.613702623906706,27,0,0.600516495587292,"",3.528
793,8317744,FALSE,NA,1,81,"{er <= 4} & !{nodes <= 2}",0.575801749271137,148,2,0.744947988999988,"",4.928
794,8317745,FALSE,NA,0,0,"",0.543731778425656,12,0,0.620416723862749,"",3.222
795,8317746,FALSE,NA,0,0,"",0.571428571428571,70,0,0.736956846321403,"",3.895
796,8317747,FALSE,NA,0,0,"",0.588921282798834,40,0,0.647304584841927,"",3.562
797,8317748,FALSE,NA,1,142,"{age <= 47} & !{size <= 20}",0.587463556851312,179,2,0.797291468206167,"",4.862
798,8317749,FALSE,NA,0,0,"",0.555393586005831,43,0,0.66159683057133,"",3.737
799,8317750,FALSE,NA,1,73,"!{size <= 34} & !{nodes <= 5}",0.600583090379009,51,1,0.630199699971034,"",4.209
800,8317751,FALSE,NA,1,91,"{pgr <= 4} & {age <= 61}",0.594752186588921,243,1,0.833393302047973,"",5.476
801,8317752,FALSE,NA,0,0,"",0.590379008746356,65,0,0.728335095943201,"",4.036
802,8317753,FALSE,NA,1,71,"{er <= 3} & !{meno}",0.593294460641399,188,1,0.750116504184116,"",5.15199999999999
803,8317754,FALSE,NA,0,0,"",0.575801749271137,2,0,0.520941137750566,"",3.247
804,8317755,FALSE,NA,1,134,"!{pgr <= 8} & {nodes <= 1}",0.580174927113703,264,1,0.783628832280885,"",6.006
805,8317756,FALSE,NA,0,0,"",0.568513119533528,58,0,0.714321023565598,"",3.93400000000001
806,8317757,FALSE,NA,0,0,"",0.596209912536443,76,0,0.766036751272297,"",4.31400000000001
807,8317758,FALSE,NA,0,0,"",0.558309037900875,111,0,0.807880667107677,"",4.331
808,8317759,FALSE,NA,0,0,"",0.567055393586006,40,0,0.643009643715978,"",3.79599999999999
809,8317760,FALSE,NA,1,93,"!{pgr <= 0} & {er <= 6}",0.587463556851312,49,2,0.711942024724894,"",3.631
810,8317761,FALSE,NA,0,0,"",0.581632653061224,59,0,0.680642470263398,"",3.64
811,8317762,FALSE,NA,1,78,"!{nodes <= 6} & {age <= 53}",0.581632653061224,68,3,0.698091597533947,"",4.102
812,8317763,FALSE,NA,0,0,"",0.553935860058309,9,0,0.566845405595098,"",3.17400000000001
813,8317764,FALSE,NA,0,0,"",0.588921282798834,32,0,0.662893008629236,"",3.754
814,8317765,FALSE,NA,0,0,"",0.56268221574344,66,0,0.719177945008385,"",4.027
815,8317766,FALSE,NA,1,84,"!{age <= 62} & {er <= 100}",0.602040816326531,201,2,0.832243225627197,"",5.039
816,8317767,FALSE,NA,0,0,"",0.603498542274052,211,0,0.803994241864245,"",5.017
817,8317768,FALSE,NA,1,222,"!{pgr <= 44} & {er <= 191}",0.577259475218659,201,2,0.760654804823437,"",5.059
818,8317769,FALSE,NA,0,0,"",0.593294460641399,47,0,0.701535858881826,"",4.17500000000001
819,8317770,FALSE,NA,0,0,"",0.558309037900875,4,0,0.53880864456888,"",3.458
820,8317771,FALSE,NA,0,0,"",0.572886297376093,35,0,0.634224885469119,"",3.61699999999999
821,8317772,FALSE,NA,0,0,"",0.571428571428571,122,0,0.75401124926795,"",4.27199999999999
822,8317773,FALSE,NA,0,0,"",0.583090379008746,113,0,0.812753902454536,"",4.35900000000001
823,8317774,FALSE,NA,1,95,"!{er <= 152} & {size <= 31}",0.553935860058309,68,1,0.637155099134453,"",4.16800000000001
824,8317775,FALSE,NA,0,0,"",0.590379008746356,9,0,0.605159655528936,"",3.38900000000001
825,8317776,FALSE,NA,1,159,"!{age <= 53} & !{size <= 25}",0.551020408163265,329,15,0.842668722086611,"",6.32900000000001
826,8317777,FALSE,NA,0,0,"",0.607871720116618,45,0,0.635590196513813,"",3.989
827,8317778,FALSE,NA,0,0,"",0.615160349854227,15,0,0.577964549458407,"",3.679
828,8317779,FALSE,NA,0,0,"",0.567055393586006,4,0,0.552600261920407,"",3.46700000000001
829,8317780,FALSE,NA,1,87,"{size <= 20} & {age <= 53}",0.569970845481049,102,3,0.790994452019184,"",4.506
830,8317781,FALSE,NA,0,0,"",0.571428571428571,58,0,0.740312773202884,"",4.19800000000001
831,8317782,FALSE,NA,1,65,"{age <= 47} & !{nodes <= 5}",0.56268221574344,83,1,0.721494600028546,"",3.87299999999999
832,8317783,FALSE,NA,1,61,"!{er <= 159} & {er <= 287}",0.571428571428571,66,1,0.655878319296228,"",4.00300000000001
833,8317784,FALSE,NA,0,0,"",0.569970845481049,44,0,0.720139005776931,"",4.28099999999998
834,8317785,FALSE,NA,1,63,"!{age <= 53} & {pgr <= 2}",0.569970845481049,216,1,0.820191866575204,"",5.15700000000001
835,8317786,FALSE,NA,0,0,"",0.567055393586006,66,0,0.701495831586654,"",3.91499999999999
836,8317787,FALSE,NA,0,0,"",0.583090379008746,27,0,0.662316566865876,"",3.67099999999999
837,8317788,FALSE,NA,0,0,"",0.553935860058309,123,0,0.814793817998143,"",4.40000000000001
838,8317789,FALSE,NA,1,69,"{pgr <= 14.1} & !{er <= 16}",0.575801749271137,99,1,0.753987040039506,"",4.41200000000001
839,8317790,FALSE,NA,0,0,"",0.584548104956268,40,0,0.74555940832379,"",3.48700000000002
840,8317791,FALSE,NA,0,0,"",0.567055393586006,66,0,0.771858633252969,"",4.29300000000001
841,8317792,FALSE,NA,1,100,"!{pgr <= 120} & !{age <= 52}",0.571428571428571,66,2,0.656550751334822,"",3.69400000000002
842,8317793,FALSE,NA,1,157,"!{pgr <= 130} & {er <= 329}",0.602040816326531,128,2,0.734034735560654,"",4.40800000000002
843,8317794,FALSE,NA,0,0,"",0.543731778425656,38,0,0.625776479184427,"",3.91299999999998
844,8317795,FALSE,NA,0,0,"",0.533527696793003,87,0,0.662651605254946,"",4.22499999999999
845,8317796,FALSE,NA,0,0,"",0.58600583090379,54,0,0.605632657526417,"",3.80500000000001
846,8317797,FALSE,NA,0,0,"",0.580174927113703,30,0,0.582056088602985,"",3.33100000000002
847,8317798,FALSE,NA,0,0,"",0.565597667638484,54,0,0.705361986671363,"",4.053
848,8317799,FALSE,NA,0,0,"",0.572886297376093,37,0,0.653351033482416,"",3.47999999999996
849,8317800,FALSE,NA,1,101,"{nodes <= 6} & !{age <= 62}",0.571428571428571,146,4,0.787111192702569,"",4.52800000000002
850,8317801,FALSE,NA,0,0,"",0.571428571428571,12,0,0.54267296941923,"",3.20999999999998
851,8317802,FALSE,NA,1,70,"!{pgr <= 46} & {er <= 29}",0.574344023323615,39,1,0.630436322133485,"",3.14600000000002
852,8317803,FALSE,NA,1,96,"{er <= 19} & !{er <= 7}",0.574344023323615,489,13,0.924447530587773,"",7.64599999999996
853,8317804,FALSE,NA,0,0,"",0.53935860058309,181,0,0.826706890003206,"",4.892
854,8317805,FALSE,NA,0,0,"",0.594752186588921,25,0,0.562908812837616,"",3.637
855,8317806,FALSE,NA,0,0,"",0.571428571428571,26,0,0.673572662370038,"",3.41800000000001
856,8317807,FALSE,NA,1,99,"{size <= 20} & {age <= 53}",0.575801749271137,42,3,0.701529894933823,"",3.67200000000003
857,8317808,FALSE,NA,1,80,"{grade3} & !{meno}",0.571428571428571,56,2,0.617228915772057,"",4.04399999999998
858,8317809,FALSE,NA,0,0,"",0.56268221574344,86,0,0.778792598479685,"",5.084
859,8317810,FALSE,NA,0,0,"",0.593294460641399,25,0,0.659627962607232,"",3.893
860,8317811,FALSE,NA,1,79,"{grade3} & {nodes <= 3}",0.58600583090379,117,1,0.800846926781133,"",4.41
861,8317812,FALSE,NA,1,177,"!{meno} & !{er <= 8}",0.553935860058309,123,1,0.78823208028299,"",4.744
862,8317813,FALSE,NA,0,0,"",0.545189504373178,49,0,0.616600796678272,"",3.921
863,8317814,FALSE,NA,0,0,"",0.517492711370262,85,0,0.771204244640532,"",4.765
864,8317815,FALSE,NA,0,0,"",0.578717201166181,24,0,0.657851535850744,"",3.771
865,8317816,FALSE,NA,0,0,"",0.5466472303207,50,0,0.690799616151319,"",3.876
866,8317817,FALSE,NA,0,0,"",0.532069970845481,139,0,0.773192117740251,"",4.612
867,8317818,FALSE,NA,1,161,"!{er <= 30} & {age <= 54}",0.565597667638484,47,1,0.636153100608512,"",4.122
868,8317819,FALSE,NA,0,0,"",0.564139941690962,14,0,0.666784384285104,"",3.889
869,8317820,FALSE,NA,1,81,"!{size <= 35} & !{pgr <= 26}",0.559766763848397,434,3,0.915973112841995,"",7.96
870,8317821,FALSE,NA,0,0,"",0.549562682215743,72,0,0.718285782767831,"",4.045
871,8317822,FALSE,NA,1,111,"{nodes <= 3} & !{size <= 29}",0.577259475218659,183,2,0.830417491187242,"",4.964
872,8317823,FALSE,NA,0,0,"",0.588921282798834,21,0,0.64770448840273,"",3.872
873,8317824,FALSE,NA,1,74,"!{size <= 25} & {er <= 10}",0.564139941690962,298,1,0.832180285029226,"",6.63500000000001
874,8317825,FALSE,NA,1,73,"{grade3} & {size <= 29}",0.56268221574344,162,2,0.834854202637416,"",4.94
875,8317826,FALSE,NA,0,0,"",0.553935860058309,225,0,0.790535519789591,"",5.57899999999999
876,8317827,FALSE,NA,0,0,"",0.619533527696793,14,0,0.546789622393871,"",3.28
877,8317828,FALSE,NA,0,0,"",0.593294460641399,15,0,0.63367799907438,"",3.46899999999999
878,8317829,FALSE,NA,0,0,"",0.580174927113703,122,0,0.799121839001092,"",4.84699999999999
879,8317830,FALSE,NA,0,0,"",0.545189504373178,60,0,0.660641871369205,"",3.98599999999999
880,8317831,FALSE,NA,0,0,"",0.58600583090379,66,0,0.727500391373135,"",4.063
881,8317832,FALSE,NA,1,79,"{grade3} & {size <= 25}",0.575801749271137,97,4,0.684803981211237,"",4.244
882,8317833,FALSE,NA,0,0,"",0.561224489795918,7,0,0.612291328869099,"",3.581
883,8317834,FALSE,NA,1,125,"!{pgr <= 48} & !{meno}",0.583090379008746,171,4,0.759053921990042,"",4.911
884,8317835,FALSE,NA,1,116,"!{grade3} & !{pgr <= 197}",0.591836734693878,234,3,0.749696517924759,"",5.78399999999999
885,8317836,FALSE,NA,1,151,"!{pgr <= 113} & {er <= 312}",0.551020408163265,282,6,0.822353906456024,"",6.46899999999999
886,8317837,FALSE,NA,1,161,"!{meno} & {size <= 29}",0.529154518950437,100,2,0.75024717141544,"",4.34800000000001
887,8317838,FALSE,NA,1,114,"!{er <= 145} & !{age <= 45}",0.548104956268222,328,13,0.882223998843293,"",6.45599999999999
888,8317839,FALSE,NA,0,0,"",0.583090379008746,68,0,0.703515221506724,"",4.143
889,8317840,FALSE,NA,1,87,"!{pgr <= 120} & {size <= 27}",0.577259475218659,121,1,0.712626118715014,"",4.61599999999999
890,8317841,FALSE,NA,1,155,"{age <= 46} & {er <= 86}",0.60932944606414,95,7,0.704903892562068,"",4.309
891,8317842,FALSE,NA,0,0,"",0.575801749271137,78,0,0.731900200646958,"",4.38999999999999
892,8317843,FALSE,NA,0,0,"",0.561224489795918,72,0,0.730375640535278,"",4.131
893,8317844,FALSE,NA,0,0,"",0.607871720116618,82,0,0.63804876401314,"",4.22
894,8317845,FALSE,NA,0,0,"",0.552478134110787,25,0,0.627276118343274,"",4.04300000000001
895,8317846,FALSE,NA,0,0,"",0.524781341107872,12,0,0.604442864967049,"",3.76899999999998
